,event_type,event_name,date,lat,lng,continent,country_code,created_time,date,latitude,longitude,temperature,max_temperature,min_temperature,humidity,wind_speed,precipitation,cloud_cover,uv_index,condition,visibility
405,EQ,OKLAHOMA,2024-08-16,36.691,-96.705667,nar,USA,22-08-2024 09:29,2024-08-16,36.691,-96.705667,30.1,37.6,24.5,54,20.5,1.97,Null,9.0,Sunny,Null
406,WF,"Dirt Road Wildfire, King, Texas",2024-08-16,33.46067524,-100.5010333,nar,USA,05-09-2024 14:35,2024-08-16,33.46067524,-100.5010333,34.1,41.1,27.7,30,27.7,0.07,Null,9.0,Patchy rain possible,Null
407,EQ,"M 4.5 - 10 km NNE of Stony Hill, Jamaica",2024-08-16,18.21920857,-76.7593,nar,JAM,05-09-2024 14:35,2024-08-16,18.21920857,-76.7593,28.5,32.1,25.5,75,16.6,1.6,Null,7.0,Moderate rain at times,Null
408,EQ,"M 4.1 - 28 km NNE of The Valley, Anguilla",2024-08-16,18.51250857,-62.9919,nar,AIA,05-09-2024 14:35,2024-08-16,18.51250857,-62.9919,28.5,28.8,28.2,74,26.3,0.02,Null,7.0,Sunny,Null
409,EQ,UTAH,2024-08-15,39.439833,-111.059,nar,USA,22-08-2024 09:29,2024-08-15,39.439833,-111.059,23.7,27.9,19.4,24,18.4,0.0,Null,7.0,Sunny,Null
410,WF,"Midway Pasture Wildfire, Wilbarger, Texas",2024-08-15,34.00402857,-99.1963,nar,USA,05-09-2024 14:35,2024-08-15,34.00402857,-99.1963,35.6,41.7,30.8,30,33.8,0.0,Null,10.0,Sunny,Null
411,WF,Wildfire in Canada 1021460,2024-08-15,64.76291489,-123.3909094,nar,CAN,05-09-2024 14:35,2024-08-15,64.76291489,-123.3909094,14.1,18.5,10.2,56,13.7,0.0,Null,5.0,Partly cloudy,Null
412,TC,Tropical Cyclone AMPIL-24,2024-08-15,44.20073602,167.5,nar,USA,22-08-2024 09:28,2024-08-15,44.20073602,167.5,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
413,EQ,OREGON,2024-08-15,44.799,-123.758667,nar,USA,22-08-2024 09:29,2024-08-15,44.799,-123.758667,13.4,16.6,10.9,90,12.6,0.2,Null,4.0,Fog,Null
414,EQ,UTAH,2024-08-15,37.491667,-110.200333,nar,USA,22-08-2024 09:29,2024-08-15,37.491667,-110.200333,24.9,29.9,19.5,26,23.4,0.0,Null,7.0,Sunny,Null
415,EQ,"M 3.2 - 10 km ENE of Ipís, Costa Rica",2024-08-15,10.06790857,-83.9366,nar,CRI,05-09-2024 14:35,2024-08-15,10.06790857,-83.9366,18.6,24.6,13.3,91,5.8,28.68,Null,5.0,Moderate or heavy rain shower,Null
416,FL,Flood in Mexico,2024-08-15,23.2730516,-101.1087574,nar,MEX,22-08-2024 09:28,2024-08-15,23.2730516,-101.1087574,21.0,25.9,17.2,63,24.8,1.8,Null,6.0,Patchy rain possible,Null
417,FL,Flood in United States,2024-08-15,40.2952519,-111.7011567,nar,USA,22-08-2024 09:28,2024-08-15,40.2952519,-111.7011567,21.5,24.9,18.7,31,20.5,0.0,Null,6.0,Sunny,Null
418,SW,Ernesto Barrels Toward Bermuda,2024-08-15,25.00691528,-70.34162352,nar,TCA,05-09-2024 14:35,2024-08-15,25.00691528,-70.34162352,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
419,EQ,"M 4.3 - 7 km NNE of Rizo de Oro, Mexico",2024-08-14,16.08970857,-92.4676,nar,MEX,05-09-2024 14:35,2024-08-14,16.08970857,-92.4676,19.4,24.5,14.7,85,10.4,12.13,Null,5.0,Light rain shower,Null
420,EQ,NORTHERN CALIFORNIA,2024-08-14,41.922167,-122.308333,nar,USA,22-08-2024 09:28,2024-08-14,41.922167,-122.308333,18.4,29.1,9.4,52,23.4,0.01,Null,7.0,Partly cloudy,Null
421,EQ,"M 2.9 - 13 km WSW of Quinton, Oklahoma",2024-08-14,35.13267524,-95.50766667,nar,USA,05-09-2024 14:35,2024-08-14,35.13267524,-95.50766667,31.2,38.9,25.2,53,19.1,0.99,Null,8.0,Thundery outbreaks possible,Null
422,EQ,"M 2.6 - 127 km NNE of Chalkyitsik, Alaska",2024-08-14,67.76640857,-142.6218,nar,USA,05-09-2024 14:35,2024-08-14,67.76640857,-142.6218,11.6,16.1,5.7,58,30.2,0.0,Null,5.0,Partly cloudy,Null
423,EQ,"M 3.7 - 109 km WSW of Inuvik, Canada",2024-08-14,68.19970857,-136.3126,nar,CAN,05-09-2024 14:35,2024-08-14,68.19970857,-136.3126,15.8,21.0,10.5,50,10.4,0.0,Null,6.0,Sunny,Null
424,EQ,OHIO,2024-08-14,41.6988,-81.4975,nar,USA,22-08-2024 09:28,2024-08-14,41.6988,-81.4975,21.2,25.3,17.1,59,14.0,0.0,Null,7.0,Sunny,Null
425,EQ,OFF COAST OF OREGON,2024-08-14,42.293,-125.070833,nar,USA,22-08-2024 09:28,2024-08-14,42.293,-125.070833,13.4,16.9,10.1,84,10.4,0.01,Null,5.0,Sunny,Null
426,EQ,"M 3.0 - 198 km WSW of Pistol River, Oregon",2024-08-13,41.91550857,-126.7271,nar,USA,05-09-2024 14:35,2024-08-13,41.91550857,-126.7271,13.2,17.1,9.0,77,11.5,0.01,Null,4.0,Patchy rain possible,Null
427,EQ,SOUTHERN ALASKA,2024-08-13,61.829333,-144.034333,nar,USA,22-08-2024 09:28,2024-08-13,61.829333,-144.034333,4.3,8.6,-0.3,94,5.0,12.96,Null,2.0,Light rain shower,Null
428,EQ,"M 3.6 - 56 km SE of Chiniak, Alaska",2024-08-13,57.24300857,-151.7468,nar,USA,05-09-2024 14:35,2024-08-13,57.24300857,-151.7468,10.9,13.3,8.3,70,13.7,0.0,Null,4.0,Sunny,Null
429,EQ,"M 2.5 - 21 km W of Carlsbad, New Mexico",2024-08-13,32.47380857,-104.4585,nar,USA,05-09-2024 14:35,2024-08-13,32.47380857,-104.4585,31.3,37.6,25.0,32,34.9,0.0,Null,9.0,Sunny,Null
430,EQ,"M 4.5 - 106 km SSE of Attu Station, Alaska",2024-12-08,52.05370857,173.9294,nar,USA,05-09-2024 14:35,2024-12-08,52.05370857,173.9294,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
431,WF,Wildfire in Canada 1021275,2024-12-08,54.8544165,-95.16077757,nar,CAN,05-09-2024 14:35,2024-12-08,54.8544165,-95.16077757,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
432,EQ,"M 2.9 - 185 km NNE of Yakutat, Alaska",2024-12-08,61.21810857,-139.0077,nar,CAN,05-09-2024 14:35,2024-12-08,61.21810857,-139.0077,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
433,FL,Flood in Canada,2024-12-08,45.55710305,-73.59386351,nar,CAN,22-08-2024 09:28,2024-12-08,45.55710305,-73.59386351,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
434,EQ,EASTERN IDAHO,2024-12-08,43.510833,-111.151667,nar,USA,22-08-2024 09:28,2024-12-08,43.510833,-111.151667,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
435,EQ,"M 2.5 - 3 km NNW of Assaria, Kansas",2024-12-08,38.75630857,-97.6153,nar,USA,05-09-2024 14:35,2024-12-08,38.75630857,-97.6153,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
436,EQ,NORTHERN ALASKA,2024-11-08,66.9917,-154.7888,nar,USA,22-08-2024 09:28,2024-11-08,66.9917,-154.7888,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
437,EQ,"M 3.2 - 113 km E of Chignik, Alaska",2024-11-08,56.54910857,-156.6106,nar,USA,05-09-2024 14:35,2024-11-08,56.54910857,-156.6106,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
438,EQ,WEST VIRGINIA,2024-11-08,37.3455,-80.643667,nar,USA,22-08-2024 09:28,2024-11-08,37.3455,-80.643667,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
439,EQ,SOUTHERN ILLINOIS,2024-11-08,38.0865,-88.383167,nar,USA,22-08-2024 09:28,2024-11-08,38.0865,-88.383167,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
440,EQ,"M 2.7 - 45 km ENE of Fort Bidwell, California",2024-10-08,41.99740857,-119.6163,nar,USA,05-09-2024 14:35,2024-10-08,41.99740857,-119.6163,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
441,EQ,NORTHERN ALASKA,2024-10-08,68.0219,-151.0496,nar,USA,22-08-2024 09:28,2024-10-08,68.0219,-151.0496,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
442,WF,Wildfire in Canada 1021234,2024-10-08,57.39630275,-96.24970715,nar,CAN,05-09-2024 14:35,2024-10-08,57.39630275,-96.24970715,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
443,EQ,"M 2.6 - 50 km S of Caliente, Nevada",2024-10-08,37.21050857,-114.5268,nar,USA,05-09-2024 14:35,2024-10-08,37.21050857,-114.5268,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
444,EQ,"M 3.8 - 145 km S of Akhiok, Alaska",2024-10-08,55.69560857,-153.9526,nar,USA,05-09-2024 14:35,2024-10-08,55.69560857,-153.9526,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
445,EQ,SOUTHERN ALASKA,2024-10-08,59.9335,-159.4603,nar,USA,22-08-2024 09:28,2024-10-08,59.9335,-159.4603,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
446,EQ,"M 2.6 - 53 km NW of Rampart, Alaska",2024-10-08,65.89460857,-150.9987,nar,USA,05-09-2024 14:35,2024-10-08,65.89460857,-150.9987,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
447,EQ,"M 2.5 - 119 km SE of Chenega, Alaska",2024-10-08,59.23430857,-146.805,nar,USA,05-09-2024 14:35,2024-10-08,59.23430857,-146.805,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
448,WF,Northwest Territories Ablaze,2024-10-08,62.59334083,-113.203125,nar,CAN,05-09-2024 14:35,2024-10-08,62.59334083,-113.203125,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
449,EQ,"M 3.0 Other Event - 33 km SE of Minto, Alaska",2024-09-08,64.96830857,-148.9112,nar,USA,05-09-2024 14:35,2024-09-08,64.96830857,-148.9112,10.4,11.8,9.5,89,10.8,2.54,Null,3.0,Light drizzle,Null
450,SW,Hurricane Ernesto,2024-08-13,16.24900857,-61.3,nar,FRA,27-08-2024 14:34,2024-08-13,16.24900857,-61.3,26.4,27.5,24.9,87,42.5,49.65,Null,6.0,Torrential rain shower,Null
451,EQ,SOUTHERN ALASKA,2024-08-13,61.829333,-144.034333,nar,USA,22-08-2024 09:28,2024-08-13,61.829333,-144.034333,4.3,8.6,-0.3,94,5.0,12.96,Null,2.0,Light rain shower,Null
452,EQ,"M 3.6 - 56 km SE of Chiniak, Alaska",2024-08-13,57.24300857,-151.7468,nar,USA,05-09-2024 14:35,2024-08-13,57.24300857,-151.7468,10.9,13.3,8.3,70,13.7,0.0,Null,4.0,Sunny,Null
453,EQ,"M 2.5 - 21 km W of Carlsbad, New Mexico",2024-08-13,32.47380857,-104.4585,nar,USA,05-09-2024 14:35,2024-08-13,32.47380857,-104.4585,31.3,37.6,25.0,32,34.9,0.0,Null,9.0,Sunny,Null
454,FL,Flood in United States,2024-08-13,35.48292085,-97.57596803,nar,USA,22-08-2024 09:28,2024-08-13,35.48292085,-97.57596803,32.2,38.7,26.6,40,24.8,0.0,Null,9.0,Partly cloudy,Null
455,TC,Tropical Cyclone ERNESTO-24,2024-12-08,29.4,-66.0,nar,BMU,22-08-2024 09:28,2024-12-08,29.4,-66.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
456,EQ,"M 4.5 - 106 km SSE of Attu Station, Alaska",2024-12-08,52.05370857,173.9294,nar,USA,05-09-2024 14:35,2024-12-08,52.05370857,173.9294,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
457,WF,Wildfire in Canada 1021275,2024-12-08,54.8544165,-95.16077757,nar,CAN,05-09-2024 14:35,2024-12-08,54.8544165,-95.16077757,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
458,EQ,"M 2.9 - 185 km NNE of Yakutat, Alaska",2024-12-08,61.21810857,-139.0077,nar,CAN,05-09-2024 14:35,2024-12-08,61.21810857,-139.0077,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
459,FL,Flood in Canada,2024-12-08,45.55710305,-73.59386351,nar,CAN,22-08-2024 09:28,2024-12-08,45.55710305,-73.59386351,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
460,EQ,EASTERN IDAHO,2024-12-08,43.510833,-111.151667,nar,USA,22-08-2024 09:28,2024-12-08,43.510833,-111.151667,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
461,EQ,"M 2.5 - 3 km NNW of Assaria, Kansas",2024-12-08,38.75630857,-97.6153,nar,USA,05-09-2024 14:35,2024-12-08,38.75630857,-97.6153,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
462,EQ,NORTHERN ALASKA,2024-11-08,66.9917,-154.7888,nar,USA,22-08-2024 09:28,2024-11-08,66.9917,-154.7888,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
463,EQ,"M 3.2 - 113 km E of Chignik, Alaska",2024-11-08,56.54910857,-156.6106,nar,USA,05-09-2024 14:35,2024-11-08,56.54910857,-156.6106,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
464,EQ,WEST VIRGINIA,2024-11-08,37.3455,-80.643667,nar,USA,22-08-2024 09:28,2024-11-08,37.3455,-80.643667,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
465,EQ,SOUTHERN ILLINOIS,2024-11-08,38.0865,-88.383167,nar,USA,22-08-2024 09:28,2024-11-08,38.0865,-88.383167,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
466,EQ,"M 2.7 - 45 km ENE of Fort Bidwell, California",2024-10-08,41.99740857,-119.6163,nar,USA,05-09-2024 14:35,2024-10-08,41.99740857,-119.6163,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
467,EQ,NORTHERN ALASKA,2024-10-08,68.0219,-151.0496,nar,USA,22-08-2024 09:28,2024-10-08,68.0219,-151.0496,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
468,WF,Wildfire in Canada 1021234,2024-10-08,57.39630275,-96.24970715,nar,CAN,05-09-2024 14:35,2024-10-08,57.39630275,-96.24970715,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
469,EQ,"M 2.6 - 50 km S of Caliente, Nevada",2024-10-08,37.21050857,-114.5268,nar,USA,05-09-2024 14:35,2024-10-08,37.21050857,-114.5268,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
470,EQ,"M 3.8 - 145 km S of Akhiok, Alaska",2024-10-08,55.69560857,-153.9526,nar,USA,05-09-2024 14:35,2024-10-08,55.69560857,-153.9526,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
471,EQ,SOUTHERN ALASKA,2024-10-08,59.9335,-159.4603,nar,USA,22-08-2024 09:28,2024-10-08,59.9335,-159.4603,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
472,EQ,"M 2.6 - 53 km NW of Rampart, Alaska",2024-10-08,65.89460857,-150.9987,nar,USA,05-09-2024 14:35,2024-10-08,65.89460857,-150.9987,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
473,EQ,"M 2.5 - 119 km SE of Chenega, Alaska",2024-10-08,59.23430857,-146.805,nar,USA,05-09-2024 14:35,2024-10-08,59.23430857,-146.805,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
474,WF,Northwest Territories Ablaze,2024-10-08,62.59334083,-113.203125,nar,CAN,05-09-2024 14:35,2024-10-08,62.59334083,-113.203125,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
475,EQ,"M 3.0 Other Event - 33 km SE of Minto, Alaska",2024-09-08,64.96830857,-148.9112,nar,USA,05-09-2024 14:35,2024-09-08,64.96830857,-148.9112,10.4,11.8,9.5,89,10.8,2.54,Null,3.0,Light drizzle,Null
476,EQ,"M 4.4 - 89 km NE of Nanortalik, Greenland",2024-09-08,60.72080857,-44.0243,nar,GRL,05-09-2024 14:35,2024-09-08,60.72080857,-44.0243,3.0,8.1,-1.9,45,7.6,0.0,Null,2.0,Cloudy,Null
477,EQ,Earthquake in Greenland,2024-09-08,60.670814,-43.56333863,nar,GRL,22-08-2024 09:27,2024-09-08,60.670814,-43.56333863,6.5,7.2,5.6,63,11.2,0.0,Null,2.0,Cloudy,Null
478,EQ,"M 2.6 - 40 km SW of Karluk, Alaska",2024-09-08,57.33870857,-154.8859,nar,USA,05-09-2024 14:35,2024-09-08,57.33870857,-154.8859,10.3,11.7,9.1,88,14.8,1.79,Null,3.0,Mist,Null
479,WF,Wildfire in Canada 1021188,2024-09-08,61.9457962,-110.4371902,nar,CAN,05-09-2024 14:35,2024-09-08,61.9457962,-110.4371902,12.1,13.3,10.5,81,19.1,0.0,Null,3.0,Cloudy,Null
480,EQ,"M 3.4 - 204 km SSE of Atka, Alaska",2024-09-08,50.48050857,-173.3834,nar,USA,05-09-2024 14:35,2024-09-08,50.48050857,-173.3834,10.7,11.6,9.3,96,41.0,4.13,Null,3.0,Light drizzle,Null
481,WF,"Dove Creek Wildfire, Box Elder, Utah",2024-09-08,41.72825857,-113.461593,nar,USA,05-09-2024 14:35,2024-09-08,41.72825857,-113.461593,24.3,31.1,18.7,23,24.8,0.57,Null,7.0,Patchy rain possible,Null
482,EQ,CENTRAL ALASKA,2024-09-08,63.2926,-144.3586,nar,USA,22-08-2024 09:27,2024-09-08,63.2926,-144.3586,5.7,9.5,2.2,79,7.9,0.5,Null,2.0,Patchy rain possible,Null
483,SW,Tropical Storm Debby,2024-09-08,41.74900857,-77.7,nar,USA,27-08-2024 14:34,2024-09-08,41.74900857,-77.7,8.4,16.7,1.2,69,20.5,0.0,Null,4.0,Fog,Null
484,EQ,SOUTH CAROLINA,2024-09-08,34.149333,-80.7385,nar,USA,22-08-2024 09:27,2024-09-08,34.149333,-80.7385,22.1,27.0,18.6,52,18.7,0.0,Null,7.0,Partly cloudy,Null
485,EQ,"M 2.6 - 6 km NW of Belfair, Washington",2024-09-08,47.54067524,-122.8818333,nar,USA,05-09-2024 14:35,2024-09-08,47.54067524,-122.8818333,19.0,27.4,12.9,73,13.7,0.0,Null,6.0,Fog,Null
486,EQ,"M 2.6 - 64 km NNE of White Mountain, Alaska",2024-09-08,65.21860857,-162.6817,nar,USA,05-09-2024 14:35,2024-09-08,65.21860857,-162.6817,9.1,10.8,6.3,82,29.2,0.61,Null,3.0,Light drizzle,Null
487,TC,Tropical Cyclone EMILIA-24,2024-09-08,17.1,-116.4,nar,MEX,22-08-2024 09:27,2024-09-08,17.1,-116.4,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
488,TC,Tropical Cyclone DEBBY-24,2024-09-08,20.9,-76.6,nar,CUB,22-08-2024 09:27,2024-09-08,20.9,-76.6,29.1,35.7,24.3,69,25.2,2.42,Null,8.0,Patchy rain possible,Null
489,EQ,"M 2.6 - 37 km SSE of Goldfield, Nevada",2024-09-08,37.42580857,-117.1298,nar,USA,05-09-2024 14:35,2024-09-08,37.42580857,-117.1298,27.7,33.0,22.7,25,16.6,0.0,Null,8.0,Sunny,Null
490,EQ,OREGON,2024-09-08,42.226167,-122.703333,nar,USA,22-08-2024 09:27,2024-09-08,42.226167,-122.703333,21.0,31.9,12.3,46,12.2,0.0,Null,8.0,Sunny,Null
491,WF,Forest fires in Canada,2024-09-08,50.59009046,-78.86732574,nar,CAN,22-08-2024 09:27,2024-09-08,50.59009046,-78.86732574,6.3,7.0,5.9,96,23.4,11.63,Null,2.0,Light rain,Null
492,SW,Tropical Cyclone Emilia,2024-09-08,22.14900857,-124.8,nar,MEX,22-08-2024 09:28,2024-09-08,22.14900857,-124.8,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
493,VO,Whakaari/White Island,2024-09-08,37.56900857,177.18,nar,USA,05-09-2024 14:35,2024-09-08,37.56900857,177.18,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
494,WF,"Floyd Jefferson Rd. Wildfire, Floyd, Georgia",2024-08-08,34.18845297,-85.4072222,nar,USA,05-09-2024 14:35,2024-08-08,34.18845297,-85.4072222,27.8,34.0,22.5,67,13.3,1.39,Null,7.0,Patchy rain possible,Null
495,WF,Wildfire in Canada 1021223,2024-08-08,57.94888005,-99.27474591,nar,CAN,05-09-2024 14:35,2024-08-08,57.94888005,-99.27474591,16.1,22.4,9.1,52,15.5,0.0,Null,6.0,Partly cloudy,Null
496,WF,Wildfire in Canada 1021282,2024-08-08,56.68555516,-102.9680742,nar,CAN,05-09-2024 14:35,2024-08-08,56.68555516,-102.9680742,16.1,22.4,9.1,52,15.5,0.0,Null,6.0,Partly cloudy,Null
497,EQ,"M 4.3 - 133 km SW of Ocós, Guatemala",2024-08-08,13.61190857,-92.9526,nar,MEX,05-09-2024 14:35,2024-08-08,13.61190857,-92.9526,27.7,30.0,25.1,78,9.7,2.16,Null,7.0,Patchy rain possible,Null
498,EQ,"M 2.6 - 67 km NE of Ruby, Alaska",2024-08-08,65.16000857,-154.3478,nar,USA,05-09-2024 14:35,2024-08-08,65.16000857,-154.3478,12.9,16.1,10.4,87,13.0,3.95,Null,4.0,Light rain shower,Null
499,EQ,"M 3.0 - 105 km SSE of Lowell Point, Alaska",2024-08-08,59.22940857,-148.7976,nar,USA,05-09-2024 14:35,2024-08-08,59.22940857,-148.7976,10.6,13.0,7.6,97,6.5,20.38,Null,3.0,Light rain,Null
500,TC,Tropical Cyclone DEBBY-24,2024-09-08,29.5,-83.7,nar,USA,22-08-2024 09:27,2024-09-08,29.5,-83.7,23.3,25.4,21.6,85,8.3,0.57,Null,6.0,Patchy rain possible,Null
501,TC,Tropical Cyclone EMILIA-24,2024-09-08,15.5,-113.2,nar,MEX,22-08-2024 09:27,2024-09-08,15.5,-113.2,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
502,SW,Tropical Storm Debby,2024-09-08,36.24900857,-80.2,nar,USA,27-08-2024 14:34,2024-09-08,36.24900857,-80.2,18.0,24.8,12.2,47,9.7,0.0,Null,6.0,Sunny,Null
503,EQ,"M 2.6 - 37 km SSE of Goldfield, Nevada",2024-09-08,37.42580857,-117.1298,nar,USA,05-09-2024 14:35,2024-09-08,37.42580857,-117.1298,27.7,33.0,22.7,25,16.6,0.0,Null,8.0,Sunny,Null
504,EQ,OREGON,2024-09-08,42.226167,-122.703333,nar,USA,22-08-2024 09:27,2024-09-08,42.226167,-122.703333,21.0,31.9,12.3,46,12.2,0.0,Null,8.0,Sunny,Null
505,WF,Forest fires in Canada,2024-09-08,50.59009046,-78.86732574,nar,CAN,22-08-2024 09:27,2024-09-08,50.59009046,-78.86732574,6.3,7.0,5.9,96,23.4,11.63,Null,2.0,Light rain,Null
506,SW,Tropical Cyclone Emilia,2024-09-08,22.14900857,-124.8,nar,MEX,22-08-2024 09:28,2024-09-08,22.14900857,-124.8,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
507,VO,Whakaari/White Island,2024-09-08,37.56900857,177.18,nar,USA,05-09-2024 14:35,2024-09-08,37.56900857,177.18,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
508,WF,"Floyd Jefferson Rd. Wildfire, Floyd, Georgia",2024-08-08,34.18845297,-85.4072222,nar,USA,05-09-2024 14:35,2024-08-08,34.18845297,-85.4072222,27.8,34.0,22.5,67,13.3,1.39,Null,7.0,Patchy rain possible,Null
509,WF,Wildfire in Canada 1021223,2024-08-08,57.94888005,-99.27474591,nar,CAN,05-09-2024 14:35,2024-08-08,57.94888005,-99.27474591,16.1,22.4,9.1,52,15.5,0.0,Null,6.0,Partly cloudy,Null
510,WF,Wildfire in Canada 1021282,2024-08-08,56.68555516,-102.9680742,nar,CAN,05-09-2024 14:35,2024-08-08,56.68555516,-102.9680742,16.1,22.4,9.1,52,15.5,0.0,Null,6.0,Partly cloudy,Null
511,EQ,"M 4.3 - 133 km SW of Ocós, Guatemala",2024-08-08,13.61190857,-92.9526,nar,MEX,05-09-2024 14:35,2024-08-08,13.61190857,-92.9526,27.7,30.0,25.1,78,9.7,2.16,Null,7.0,Patchy rain possible,Null
512,EQ,"M 2.6 - 67 km NE of Ruby, Alaska",2024-08-08,65.16000857,-154.3478,nar,USA,05-09-2024 14:35,2024-08-08,65.16000857,-154.3478,12.9,16.1,10.4,87,13.0,3.95,Null,4.0,Light rain shower,Null
513,EQ,"M 3.0 - 105 km SSE of Lowell Point, Alaska",2024-08-08,59.22940857,-148.7976,nar,USA,05-09-2024 14:35,2024-08-08,59.22940857,-148.7976,10.6,13.0,7.6,97,6.5,20.38,Null,3.0,Light rain,Null
514,FL,Flood in United States,2024-08-08,40.7814865,-73.95905443,nar,USA,22-08-2024 09:27,2024-08-08,40.7814865,-73.95905443,21.6,23.2,20.2,79,19.4,1.51,Null,5.0,Light rain shower,Null
515,FL,Flood in Mexico,2024-08-08,19.47428895,-99.29117134,nar,MEX,22-08-2024 09:27,2024-08-08,19.47428895,-99.29117134,17.9,24.4,12.9,65,16.9,3.4,Null,5.0,Patchy rain possible,Null
516,TC,Tropical Cyclone FABIO-24,2024-07-08,17.7,-112.0,nar,MEX,22-08-2024 09:27,2024-07-08,17.7,-112.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
517,SW,Tropical Storm Fabio,2024-07-08,19.34900857,-119.8,nar,MEX,22-08-2024 09:28,2024-07-08,19.34900857,-119.8,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
518,WF,"Paint Crossing Wildfire, Throckmorton, Texas",2024-07-08,33.11813366,-99.3484047,nar,USA,05-09-2024 14:35,2024-07-08,33.11813366,-99.3484047,24.7,28.1,21.6,67,47.2,5.71,Null,6.0,Light rain shower,Null
519,WF,"BIG GULCH Wildfire, Moffat, Colorado",2024-07-08,40.56417557,-107.779833,nar,USA,05-09-2024 14:35,2024-07-08,40.56417557,-107.779833,16.6,27.2,5.2,36,23.0,0.0,Null,7.0,Sunny,Null
520,EQ,"M 4.2 - 13 km SE of Tenosique, Mexico",2024-07-08,17.44940857,-91.3246,nar,MEX,05-09-2024 14:35,2024-07-08,17.44940857,-91.3246,25.8,30.2,22.3,87,10.4,15.72,Null,7.0,Light rain shower,Null
521,EQ,"M 3.1 Landslide - 28 km SW of Lowell Point, Alaska",2024-07-08,59.95600857,-149.823,nar,USA,05-09-2024 14:35,2024-07-08,59.95600857,-149.823,9.4,10.7,5.5,97,10.1,2.27,Null,3.0,Light drizzle,Null
522,EQ,"M 3.4 - 9 km N of Stonewall, Oklahoma",2024-07-08,34.78967524,-96.519,nar,USA,05-09-2024 14:35,2024-07-08,34.78967524,-96.519,24.2,29.8,19.8,80,24.8,12.73,Null,6.0,Light rain shower,Null
523,EQ,"M 3.8 - 297 km SSW of Nikolski, Alaska",2024-07-08,50.50860857,-170.4632,nar,USA,05-09-2024 14:35,2024-07-08,50.50860857,-170.4632,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
524,TN,tsunami in USA,2024-07-08,59.904,-149.825,nar,USA,05-09-2024 14:35,2024-07-08,59.904,-149.825,9.4,10.7,5.5,97,10.1,2.27,Null,3.0,Light drizzle,Null
525,WF,"County Line - Garfield Wildfire, Garfield, Montana",2024-07-08,46.93255457,-107.409668,nar,USA,05-09-2024 14:35,2024-07-08,46.93255457,-107.409668,23.6,30.0,16.9,39,18.0,0.0,Null,8.0,Sunny,Null
526,EQ,WASHINGTON,2024-07-08,48.807167,-119.4215,nar,USA,22-08-2024 09:27,2024-07-08,48.807167,-119.4215,25.1,34.8,14.5,29,6.8,0.0,Null,8.0,Sunny,Null
