date,event_name,lat,lng,continent,country_code,temperature,max_temperature,min_temperature,humidity,wind_speed,precipitation,uv_index,condition,event_type
13-08-2024,Hurricane Ernesto,16.24900857,-61.3,nar,FRA,26.4,27.5,24.9,87,42.5,49.65,6,Torrential rain shower,SW
13-08-2024,Flood in United States,35.48292085,-97.57596803,nar,USA,32.2,38.7,26.6,40,24.8,0,9,Partly cloudy,FL
08-12-2024,Tropical Cyclone ERNESTO-24,29.4,-66,nar,BMU,Null,Null,Null,Null,Null,Null,Null,Null,TC
08-09-2024,"M 4.4 - 89 km NE of Nanortalik, Greenland",60.72080857,-44.0243,nar,GRL,3,8.1,-1.9,45,7.6,0,2,Cloudy,EQ
08-09-2024,Earthquake in Greenland,60.670814,-43.56333863,nar,GRL,6.5,7.2,5.6,63,11.2,0,2,Cloudy,EQ
08-09-2024,"M 2.6 - 40 km SW of Karluk, Alaska",57.33870857,-154.8859,nar,USA,10.3,11.7,9.1,88,14.8,1.79,3,Mist,EQ
08-09-2024,Wildfire in Canada 1021188,61.9457962,-110.4371902,nar,CAN,12.1,13.3,10.5,81,19.1,0,3,Cloudy,WF
08-09-2024,"M 3.4 - 204 km SSE of Atka, Alaska",50.48050857,-173.3834,nar,USA,10.7,11.6,9.3,96,41,4.13,3,Light drizzle,EQ
08-09-2024,"Dove Creek Wildfire, Box Elder, Utah",41.72825857,-113.461593,nar,USA,24.3,31.1,18.7,23,24.8,0.57,7,Patchy rain possible,WF
08-09-2024,CENTRAL ALASKA,63.2926,-144.3586,nar,USA,5.7,9.5,2.2,79,7.9,0.5,2,Patchy rain possible,EQ
08-09-2024,Tropical Storm Debby,41.74900857,-77.7,nar,USA,8.4,16.7,1.2,69,20.5,0,4,Fog,SW
08-09-2024,SOUTH CAROLINA,34.149333,-80.7385,nar,USA,22.1,27,18.6,52,18.7,0,7,Partly cloudy,EQ
08-09-2024,"M 2.6 - 6 km NW of Belfair, Washington",47.54067524,-122.8818333,nar,USA,19,27.4,12.9,73,13.7,0,6,Fog,EQ
08-09-2024,"M 2.6 - 64 km NNE of White Mountain, Alaska",65.21860857,-162.6817,nar,USA,9.1,10.8,6.3,82,29.2,0.61,3,Light drizzle,EQ
08-09-2024,Tropical Cyclone EMILIA-24,17.1,-116.4,nar,MEX,Null,Null,Null,Null,Null,Null,Null,Null,TC
08-09-2024,Tropical Cyclone DEBBY-24,20.9,-76.6,nar,CUB,29.1,35.7,24.3,69,25.2,2.42,8,Patchy rain possible,TC
08-09-2024,"M 2.6 - 37 km SSE of Goldfield, Nevada",37.42580857,-117.1298,nar,USA,27.7,33,22.7,25,16.6,0,8,Sunny,EQ
08-09-2024,OREGON,42.226167,-122.703333,nar,USA,21,31.9,12.3,46,12.2,0,8,Sunny,EQ
08-09-2024,Forest fires in Canada,50.59009046,-78.86732574,nar,CAN,6.3,7,5.9,96,23.4,11.63,2,Light rain,WF
08-09-2024,Tropical Cyclone Emilia,22.14900857,-124.8,nar,MEX,Null,Null,Null,Null,Null,Null,Null,Null,SW
08-09-2024,Whakaari/White Island,37.56900857,177.18,nar,USA,Null,Null,Null,Null,Null,Null,Null,Null,VO
08-08-2024,"Floyd Jefferson Rd. Wildfire, Floyd, Georgia",34.18845297,-85.4072222,nar,USA,27.8,34,22.5,67,13.3,1.39,7,Patchy rain possible,WF
08-08-2024,Wildfire in Canada 1021223,57.94888005,-99.27474591,nar,CAN,16.1,22.4,9.1,52,15.5,0,6,Partly cloudy,WF
08-08-2024,Wildfire in Canada 1021282,56.68555516,-102.9680742,nar,CAN,16.1,22.4,9.1,52,15.5,0,6,Partly cloudy,WF
08-08-2024,"M 4.3 - 133 km SW of Ocós, Guatemala",13.61190857,-92.9526,nar,MEX,27.7,30,25.1,78,9.7,2.16,7,Patchy rain possible,EQ
08-08-2024,"M 2.6 - 67 km NE of Ruby, Alaska",65.16000857,-154.3478,nar,USA,12.9,16.1,10.4,87,13,3.95,4,Light rain shower,EQ
08-08-2024,"M 3.0 - 105 km SSE of Lowell Point, Alaska",59.22940857,-148.7976,nar,USA,10.6,13,7.6,97,6.5,20.38,3,Light rain,EQ
08-09-2024,Tropical Cyclone DEBBY-24,29.5,-83.7,nar,USA,23.3,25.4,21.6,85,8.3,0.57,6,Patchy rain possible,TC
08-09-2024,Tropical Cyclone EMILIA-24,15.5,-113.2,nar,MEX,Null,Null,Null,Null,Null,Null,Null,Null,TC
08-09-2024,Tropical Storm Debby,36.24900857,-80.2,nar,USA,18,24.8,12.2,47,9.7,0,6,Sunny,SW
08-08-2024,Flood in United States,40.7814865,-73.95905443,nar,USA,21.6,23.2,20.2,79,19.4,1.51,5,Light rain shower,FL
08-08-2024,Flood in Mexico,19.47428895,-99.29117134,nar,MEX,17.9,24.4,12.9,65,16.9,3.4,5,Patchy rain possible,FL
08-07-2024,Tropical Cyclone FABIO-24,17.7,-112,nar,MEX,Null,Null,Null,Null,Null,Null,Null,Null,TC
08-07-2024,Tropical Storm Fabio,19.34900857,-119.8,nar,MEX,Null,Null,Null,Null,Null,Null,Null,Null,SW
08-07-2024,"Paint Crossing Wildfire, Throckmorton, Texas",33.11813366,-99.3484047,nar,USA,24.7,28.1,21.6,67,47.2,5.71,6,Light rain shower,WF
08-07-2024,"BIG GULCH Wildfire, Moffat, Colorado",40.56417557,-107.779833,nar,USA,16.6,27.2,5.2,36,23,0,7,Sunny,WF
08-07-2024,"M 4.2 - 13 km SE of Tenosique, Mexico",17.44940857,-91.3246,nar,MEX,25.8,30.2,22.3,87,10.4,15.72,7,Light rain shower,EQ
08-07-2024,"M 3.1 Landslide - 28 km SW of Lowell Point, Alaska",59.95600857,-149.823,nar,USA,9.4,10.7,5.5,97,10.1,2.27,3,Light drizzle,EQ
08-07-2024,"M 3.4 - 9 km N of Stonewall, Oklahoma",34.78967524,-96.519,nar,USA,24.2,29.8,19.8,80,24.8,12.73,6,Light rain shower,EQ
08-07-2024,"M 3.8 - 297 km SSW of Nikolski, Alaska",50.50860857,-170.4632,nar,USA,Null,Null,Null,Null,Null,Null,Null,Null,EQ
08-07-2024,tsunami in USA,59.904,-149.825,nar,USA,9.4,10.7,5.5,97,10.1,2.27,3,Light drizzle,TN
08-07-2024,"County Line - Garfield Wildfire, Garfield, Montana",46.93255457,-107.409668,nar,USA,23.6,30,16.9,39,18,0,8,Sunny,WF
08-07-2024,WASHINGTON,48.807167,-119.4215,nar,USA,25.1,34.8,14.5,29,6.8,0,8,Sunny,EQ
08-07-2024,"M 4.6 - 215 km NNE of Barra Patuca, Honduras",17.50870857,-83.2273,nar,HND,Null,Null,Null,Null,Null,Null,Null,Null,EQ
08-07-2024,"M 2.6 - 26 km S of Ucluelet, Canada",48.75400857,-125.5465,nar,CAN,16.6,19.2,13.9,79,12.6,0,4,Cloudy,EQ
08-07-2024,"M 5.2 - 24 km SW of Lamont, CA",35.15800857,-119.097,nar,USA,33.4,43.7,23.2,14,16.9,0,10,Sunny,EQ
08-07-2024,"M 2.6 - 8 km SE of Katie, Oklahoma",34.57517524,-97.28716667,nar,USA,24.5,30.1,19.6,75,36.7,18.24,7,Light rain shower,EQ
08-07-2024,"M 2.8 - 58 km ESE of King Cove, Alaska",54.86520857,-161.5102,nar,USA,10.5,11.9,8.7,86,11.9,0.04,3,Overcast,EQ
08-06-2024,"Element Wildfire, Mohave, Arizona",35.50664157,-114.09145,nar,USA,28.1,33.8,22.1,17,31,0,8,Sunny,WF
08-06-2024,Wildfire in Canada 1020976,62.52104458,-122.1080185,nar,CAN,5.7,6.9,4.5,92,9.7,0.5,2,Fog,WF
08-06-2024,Wildfire in Canada 1021013,61.15675823,-126.3456395,nar,CAN,12.9,18.6,6.2,56,17.3,0.01,5,Partly cloudy,WF
08-06-2024,Wildfire in Canada 1021011,63.32247801,-118.4137731,nar,CAN,9.9,14.8,5.2,67,23.4,0.18,3,Overcast,WF
08-06-2024,"M 3.4 - 77 km W of The Bottom, Bonaire, Saint Eustatius and Saba ",17.64517524,-63.98283333,nar,VIR,28.3,29.8,27.2,76,26.6,0.64,6,Patchy rain possible,EQ
09-05-2024,Moderate Rain at Raipur,21.986443,82.55525428,asia,IND,29,40,24.1,48,21.6,7.64,8,Moderate rain at times,SW
09-05-2024,Heavy Rain at Bhopal,25.1660095,78.42441501,asia,IND,37.2,44.2,29.7,21,32,0,10,Sunny,SW
09-05-2024,Moderate Rain at Raipur,20.728024,81.1396681,asia,IND,32.9,39.2,25.8,36,47.5,3.68,8,Thundery outbreaks possible,SW
09-05-2024,Lightning at SDMA,15.111554,77.45506174,asia,IND,33.2,39.4,28.3,40,25.2,5.89,8,Patchy rain possible,SW
09-05-2024,Light Rain at Mumbai,19.156937,74.85524168,asia,IND,32.4,38,27.1,32,27,0,9,Sunny,SW
09-05-2024,Thunderstorm with Lightning at Guwahati,26.5220685,91.16521481,asia,IND,28.5,36.2,22.5,55,19.1,4.32,8,Patchy rain possible,SW
09-05-2024,Heavy Rain at Mumbai,17.281774,73.44442647,asia,IND,28.4,31,25.8,71,21.6,0,8,Partly cloudy,SW
09-05-2024,Moderate Rain at Raipur,23.626967,83.48435851,asia,IND,26.6,35.9,21.8,54,27.4,6.46,8,Patchy rain possible,SW
09-05-2024,Heavy Rain at Jaipur,26.6787835,75.39412127,asia,IND,37.1,43.7,29.4,14,22.3,0,10,Partly cloudy,SW
09-05-2024,Lightning at SDMA,15.893332,79.58100901,asia,IND,32.2,38.6,28.2,55,25.2,0.48,9,Partly cloudy,SW
09-05-2024,Thunderstorm with Lightning at Kolkata,22.685936,88.66191766,asia,IND,27.3,35.7,22.3,74,31,48.53,8,Moderate or heavy rain with thunder,SW
09-05-2024,Thunderstorm with Lightning at Lucknow,26.8861625,82.082683,asia,IND,28.8,31.4,25.9,48,34.6,0.06,7,Patchy rain possible,SW
09-05-2024,Thunderstorm with Lightning at Bengaluru,16.5736435,76.92585488,asia,IND,33.8,39.7,29.7,37,41.8,0.13,8,Patchy rain possible,SW
09-05-2024,Flood at CWC,24.8627645,92.35772625,asia,BGD,28.2,34.8,22.6,67,9,5.06,7,Thundery outbreaks possible,FL
09-05-2024,Flood at CWC,26.625781,93.73,asia,IND,27.5,37.4,22,58,33.1,3.17,8,Light rain shower,FL
09-05-2024,Thunderstorm with Lightning at Guwahati,26.129901,91.86608503,asia,IND,27.1,36.7,22.7,63,23,5.72,8,Moderate rain at times,SW
09-05-2024,Light Thunderstorms at Ranchi,24.221307,84.17405165,asia,IND,28.5,37.3,23.5,49,27.4,7.67,8,Moderate rain at times,SW
09-05-2024,Thunderstorm with Lightning at Kolkata,24.06263,87.69726716,asia,IND,30.1,37.3,24.3,54,33.5,9.99,8,Light rain shower,SW
09-05-2024,Tropical Cyclone LEEPI-24,32.4,146,asia,JPN,Null,Null,Null,Null,Null,Null,Null,Null,TC
09-05-2024,Thunderstorm with Lightning at Guwahati,25.398842,93.08129193,asia,IND,25.1,35.8,19.4,70,10.8,7.56,8,Patchy rain possible,SW
09-05-2024,Tropical Cyclone YAGI-24,13.50073602,124.7,asia,PHL,27.8,29.7,26.2,79,17.3,4.01,6,Patchy rain possible,TC
09-05-2024,Flood at CWC,27.385781,79.62,asia,IND,33.7,40.8,27,34,28.8,0,10,Sunny,FL
09-05-2024,Thunderstorm with Lightning at Dehradun,29.6999715,79.41851323,asia,IND,23.2,29.8,18.6,54,11.2,2.51,6,Patchy rain possible,SW
09-05-2024,Flood at CWC,27.189892,83.95,asia,IND,26.2,30,24,56,20.2,3.3,7,Patchy light drizzle,FL
09-05-2024,Flood at CWC,26.195781,85.67,asia,IND,28.6,33.2,25.4,49,20.2,4.06,7,Light rain shower,FL
09-05-2024,Very Heavy Rain at Jaipur,25.488784,74.34199575,asia,IND,36.6,43.2,29.9,19,25.9,0,10,Sunny,SW
09-05-2024,Flood at CWC,25.415781,87.23,asia,IND,28.7,37.6,24.8,59,35.3,8.42,8,Moderate rain at times,FL
09-05-2024,Thunderstorm with Lightning at Bhopal,23.0379615,81.75620333,asia,IND,27.4,36.1,22.4,48,21.6,1.22,8,Patchy rain possible,SW
09-05-2024,Heavy Rain at Kolkata,26.6274105,89.45913477,asia,IND,28.4,35.8,23,52,15.8,1.25,8,Patchy rain possible,SW
09-05-2024,"Thunderstorm, Lightning, and Gusty winds at Hyderabad",19.5457045,78.60867675,asia,IND,33.2,40.2,26.2,40,35.6,6.19,9,Moderate rain at times,SW
09-05-2024,Very Heavy Rain at Mumbai,18.6438765,73.92280963,asia,IND,29,37.5,22.7,46,29.5,0,9,Sunny,SW
09-05-2024,Thunderstorm with Lightning at SDMA,25.9098885,84.78869109,asia,IND,30.5,34.7,27.2,46,34.9,3.74,7,Light rain shower,SW
09-05-2024,Heavy Rain at Bhopal,24.0196975,80.88313108,asia,IND,34.5,42.2,27.4,27,25.9,0,9,Thundery outbreaks possible,SW
09-05-2024,Super Typhoon Yagi,19.24900857,115.1,asia,HKG,Null,Null,Null,Null,Null,Null,Null,Null,SW
09-05-2024,"M 4.3 - 24 km NW of Pushkino, Azerbaijan",39.66400857,48.3405,asia,AZE,17.4,24.4,11.6,65,28.8,0.02,5,Patchy rain possible,EQ
09-05-2024,Flood at CWC,25.765781,84.37,asia,IND,31.2,36.3,27.2,42,35.6,3.91,8,Patchy rain possible,FL
09-05-2024,Flood at CWC,25.365781,85.99,asia,IND,30.8,37.9,26.9,47,33.5,0.51,8,Patchy rain possible,FL
09-05-2024,Light Rain at Mumbai,18.439784,77.32514093,asia,IND,32.4,39.2,29.5,36,31,0.95,8,Patchy rain possible,SW
09-05-2024,Thunderstorm with Lightning at Ranchi,23.6926655,84.50351626,asia,IND,28.5,37.3,23.5,49,27.4,7.67,8,Moderate rain at times,SW
09-05-2024,"Drought in Kazakhstan, Russia, Ukraine",47.0005,44,asia,RUS,10.4,16.4,4.6,42,28.8,0,5,Partly cloudy,DR
09-05-2024,"Drought in Albania, Bulgaria, Cyprus, Spain, France, Greece, Italy, The Republic of North Macedonia, Malta, Türkiye",40.5,35,asia,TUR,15.1,21.5,8.9,56,13.7,0.03,6,Sunny,DR
09-05-2024,"Drought in Bhutan, China, India, Cambodia, Myanmar, Malaysia, Philippines, Thailand, Vietnam",27.4405,92,asia,IND,4.3,9,1,62,11.9,2.54,2,Patchy light snow with thunder,DR
09-05-2024,Drought in China,37.5,113,asia,CHN,22.5,28.6,16.5,32,21.2,0,7,Sunny,DR
09-05-2024,"Drought in Bangladesh, India",23.5,86,asia,IND,30.2,35.1,25.4,45,16.2,0,9,Partly cloudy,DR
09-04-2024,Light Rain at Goa,15.352515,73.77728312,asia,IND,27.7,31.5,23.8,65,20.9,0,8,Sunny,SW
09-04-2024,Thunderstorm with Lightning at Guwahati,24.7571715,92.88379566,asia,IND,28,35.6,22.1,41,8.6,0,9,Partly cloudy,SW
09-04-2024,Lightning at SDMA,17.1085595,81.27209797,asia,IND,30.7,39,24.9,59,25.2,0.01,8,Cloudy,SW
09-04-2024,Lightning at SDMA,16.436538,80.54895544,asia,IND,31.2,38.4,25.8,58,23.8,0.03,8,Patchy rain possible,SW
09-04-2024,Flood at CWC,28.765781,78.14,asia,IND,30.1,38.6,22.4,8,27.4,0,8,Overcast,FL
09-04-2024,Thunderstorm with Lightning at Bengaluru,15.3475475,76.80389465,asia,IND,32.1,37.6,26.2,30,30.6,0,9,Sunny,SW
09-05-2024,Tropical Cyclone THIRTEEN-24,37.49535998,149.4389565,asia,RUS,Null,Null,Null,Null,Null,Null,Null,Null,TC
09-04-2024,"Heavy Rain, Thundershowers at Jaipur",26.5619345,74.79948279,asia,IND,30.2,37.3,23.8,11,14.4,0,8,Overcast,Misc
09-04-2024,Moderate Rain at Mumbai,18.9518915,72.90128755,asia,IND,28.8,31.3,27,61,22.7,0,8,Sunny,SW
09-04-2024,Light Rain at Goa,15.6046245,74.00282556,asia,IND,27.7,31.5,23.8,65,20.9,0,8,Sunny,SW
09-04-2024,Moderate Rain at Gangtok,27.327482,88.70238339,asia,IND,13.6,17.8,7.8,40,13.7,1.98,4,Patchy rain possible,SW
09-04-2024,Moderate cloud to ground Lightning at Raipur,23.626967,83.48435851,asia,IND,26.5,34.7,18.5,34,12.2,0,7,Overcast,Misc
09-04-2024,Heavy Rain at Bhopal,24.712516,81.94270452,asia,IND,29.7,37.6,20.3,27,17.3,0,8,Overcast,SW
09-04-2024,Thunderstorm with Lightning at Ranchi,22.817187,85.91725022,asia,IND,31.5,38.8,24.4,25,10.8,0,8,Overcast,SW
09-04-2024,Thunderstorm with Lightning at Ranchi,24.3133725,84.47475851,asia,IND,29.7,38.7,20,26,13,0,8,Overcast,SW
09-04-2024,Moderate Rain at Agartala,24.092599,92.23895483,asia,IND,29,36.3,22.7,43,6.8,0,9,Partly cloudy,SW
09-04-2024,Heavy Rain at Chandigarh,30.3427365,76.96545261,asia,IND,28,36.9,19.4,10,12.2,0,9,Sunny,SW
09-04-2024,Thunderstorm with Lightning at Ahmedabad,21.122919,72.6868065,asia,IND,31.3,37.6,26.3,47,21.6,0,9,Sunny,SW
09-04-2024,Thunderstorm with Lightning at Ahmedabad,20.41888,72.8434979,asia,IND,30,36.2,25.6,55,19.8,0,9,Sunny,SW
09-04-2024,Thunderstorm with Lightning at Ahmedabad,22.380518,69.33119627,asia,IND,27,29.3,25.1,67,27.4,0,7,Sunny,SW
09-04-2024,Heavy Rain at Ahmedabad,23.484074,73.39860536,asia,IND,33.6,39.5,26.9,13,17.6,0,9,Sunny,SW
09-04-2024,Light Thunderstorms at Mumbai,21.130927,74.49020762,asia,IND,32.6,39.6,24.8,27,21.2,0,9,Sunny,SW
09-04-2024,Thunderstorm with Lightning at Jaipur,27.417874,76.6097889,asia,IND,29.9,37,23,10,15.1,0,8,Overcast,SW
09-04-2024,Very Heavy Rain at Ahmedabad,24.2694935,72.16529129,asia,IND,32.8,40.7,25.4,15,20.2,0,10,Sunny,SW
09-04-2024,Heavy Rain at Jaipur,26.984609,73.74124797,asia,IND,32.2,38.1,25.1,9,23.4,0,9,Partly cloudy,SW
09-04-2024,Heavy Rain at Bhopal,21.8595675,80.31296773,asia,IND,27.3,36,20.9,54,20.9,3.19,8,Patchy rain possible,SW
09-04-2024,Thunderstorm with Lightning at Bhopal,23.9369845,76.14049115,asia,IND,31.3,37.5,25.8,30,25.9,0.23,8,Patchy rain possible,SW
09-04-2024,Heavy Rain at Raipur,19.121498,81.82539719,asia,IND,27.9,35.6,20.9,41,14.8,1.21,8,Patchy rain possible,SW
09-04-2024,Flood at CWC,25.265781,87.23,asia,IND,31.2,39,22.7,24,25.6,0,8,Overcast,FL
09-04-2024,Moderate Rain at Hyderabad,18.9952815,79.27702213,asia,IND,32.3,38.1,27.1,39,19.4,0.1,9,Sunny,SW
09-04-2024,Moderate Thunderstorms at Bhopal,21.708758,77.02363228,asia,IND,32.7,39,26.7,33,21.6,0,9,Sunny,SW
09-04-2024,Moderate Rain at Itanagar,27.2822715,96.09055948,asia,IND,25.9,33.2,20.9,54,8.3,0.03,7,Patchy rain possible,SW
09-03-2024,Earthquake in Philippines,14.7671275,122.0756341,asia,PHL,24.5,24.9,24,87,30.2,13.81,5,Light rain shower,EQ
09-03-2024,"M 4.9 - 16 km SW of Chlórakas, Cyprus",34.75780857,32.2605,asia,CYP,14.6,16.3,13.1,67,33.8,1.56,4,Light rain shower,EQ
09-03-2024,Earthquake in Cyprus,34.7124235,32.3521667,asia,CYP,14.6,16.3,13.1,67,33.8,1.56,4,Light rain shower,EQ
09-03-2024,Super Typhoon Yagi,18.84900857,118.3,asia,PHL,Null,Null,Null,Null,Null,Null,Null,Null,SW
09-03-2024,Thunderstorm with Lightning at Guwahati,26.761989,92.65595293,asia,IND,23.2,31.9,15.1,24,11.2,0,8,Sunny,SW
09-03-2024,Heavy Rain at Dehradun,30.083272,78.1742755,asia,IND,17.2,27.4,10,39,13,0,7,Sunny,SW
09-03-2024,Thunderstorm with Lightning at Kolkata,21.729847,88.4065592,asia,IND,25.9,28.7,23.2,48,20.2,0,7,Sunny,SW
09-03-2024,Heavy Rain at Shimla,31.7398665,76.75910871,asia,IND,17.1,25,11.6,41,12.2,0,7,Partly cloudy,SW
09-03-2024,Moderate Rain at Itanagar,28.2143025,95.87920001,asia,IND,22.9,30.9,15.3,38,5.8,0,8,Sunny,SW
09-03-2024,Thunderstorm at Itanagar,28.1944785,94.48417323,asia,IND,23,30.9,15.9,38,6.5,0,8,Sunny,SW
09-03-2024,"M 4.3 - 75 km NNE of Luwuk, Indonesia",-0.3364,123.0743,asia,IDN,24.3,30.3,20.6,70,4.7,0,9,Partly cloudy,EQ
09-03-2024,Moderate Rain at Agartala,23.502829,91.59885557,asia,IND,24.5,32.3,17.7,24,14.8,0,8,Sunny,SW
09-03-2024,Flood at CWC,19.555781,79.61,asia,IND,30.6,38.1,23.2,17,10.8,0,9,Sunny,FL
09-03-2024,Heavy Rain at Kolkata,25.874019,87.96236331,asia,IND,23.6,32.1,15.5,19,18,0,8,Sunny,SW
09-03-2024,Heavy Rain at Chandigarh,31.895304,75.23120783,asia,IND,18,28.5,9.4,37,14,0,6,Overcast,SW
09-03-2024,Thunderstorm with Lightning at Ahmedabad,22.538807,70.04304052,asia,IND,25.5,29.8,21.7,30,24.8,0,7,Sunny,SW
09-03-2024,Thunderstorm with Lightning at Ahmedabad,20.785437,73.71012032,asia,IND,27.5,35.3,20.8,16,19.1,0,9,Sunny,SW
09-03-2024,Very Heavy Rain at Ahmedabad,20.719214,70.93002293,asia,IND,26.1,32,21.7,28,22.7,0,8,Sunny,SW
09-03-2024,Heavy Rain at Chandigarh,28.730649,75.89728873,asia,IND,20.6,29.5,12.4,22,22,0,7,Sunny,SW
09-03-2024,Thunderstorm with Lightning at Bhopal,21.971415,75.75388971,asia,IND,26.5,32.9,20,18,12.6,0,8,Sunny,SW
09-03-2024,Extremely Heavy Rain at Ahmedabad,20.2053245,72.98589069,asia,IND,25.8,29.7,22,39,26.3,0,7,Sunny,ET
09-03-2024,"Heavy Rain, Thundershowers at Jaipur",26.65433,77.63067418,asia,IND,22.2,30.1,14.7,19,16.2,0,8,Sunny,Misc
09-03-2024,Extremely Heavy Rain at Ahmedabad,20.785437,73.71012032,asia,IND,27.5,35.3,20.8,16,19.1,0,9,Sunny,ET
09-03-2024,Heavy Rain at Bhopal,24.6423945,75.19694264,asia,IND,22.9,30.1,16.2,21,19.1,0,8,Sunny,SW
09-03-2024,Heavy Rain at Kolkata,6.9986665,93.80992425,asia,IND,27.7,28.6,26.8,68,15.1,0.01,7,Partly cloudy,SW
09-03-2024,"Heavy Rain, Thundershowers at Jaipur",23.4948585,74.34606475,asia,IND,25.8,31.8,19.3,20,19.1,0,8,Sunny,Misc
09-03-2024,Moderate Rain at Mumbai,17.816,73.0844605,asia,IND,26.8,31.9,22.9,46,26.3,0,8,Sunny,SW
09-03-2024,Light Thunderstorm with surface wind at Bengaluru,18.0156845,77.24945347,asia,IND,29.3,35.8,22.7,18,14,0,9,Sunny,SW
09-03-2024,Flood in India,16.78617055,80.41620215,asia,IND,29.7,38.9,22.7,53,23.4,0,9,Partly cloudy,FL
09-02-2024,Thunderstorm with Lightning at Itanagar,27.802414,94.56797063,asia,IND,17.3,24,11.8,60,6.5,0,6,Sunny,SW
09-02-2024,Heavy Rain at Ahmedabad,23.774864,71.6786148,asia,IND,21,29,14.8,18,15.5,0,7,Partly cloudy,SW
09-02-2024,"M 4.4 - 88 km SSE of Ende, Indonesia",-9.50629143,122.0311,asia,IDN,24.5,30.4,21.6,82,10.4,5.03,10,Patchy rain possible,EQ
09-02-2024,Thunderstorm with Lightning at Kolkata,23.1310165,87.20840646,asia,IND,20.2,26.8,14,22,15.8,0,6,Cloudy,SW
09-02-2024,Heavy Rain at Mumbai,20.842586,75.52629719,asia,IND,25.1,31.8,18.9,28,15.5,0,7,Overcast,SW
09-02-2024,Flood at CWC,19.145781,77.31,asia,IND,27,34.2,20.2,28,16.2,0,8,Sunny,FL
09-02-2024,Light Rain at Agartala,23.5288765,91.30247654,asia,IND,19,26,13.3,34,14.8,0,7,Partly cloudy,SW
09-02-2024,Extremely Heavy Rain at Mumbai,21.130927,74.49020762,asia,IND,25,31.5,18.9,28,16.2,0,8,Partly cloudy,ET
09-02-2024,Thunderstorm with Lightning at Bhopal,23.685752,78.29798281,asia,IND,17.6,25.4,10.9,22,13,0,7,Partly cloudy,SW
09-02-2024,Very Heavy Rain at Bhopal,22.5705375,75.24082311,asia,IND,20.2,28,13.5,24,12.2,0,7,Sunny,SW
09-02-2024,Flood at CWC,19.815781,79.37,asia,IND,25.3,34.2,17.6,28,10.4,0,8,Sunny,FL
09-02-2024,Moderate Thunderstorms at Bhopal,22.201091,78.80887332,asia,IND,20.3,27.9,13.9,22,11.9,0,7,Partly cloudy,SW
09-01-2024,"M 4.7 - Izu Islands, Japan region",29.27920857,141.8767,asia,JPN,Null,Null,Null,Null,Null,Null,Null,Null,EQ
09-02-2024,Super Typhoon Yagi,15.24900857,122.6,asia,PHL,24.8,27.5,22.9,84,15.5,3.59,6,Light rain shower,SW
09-01-2024,Typhoon Shanshan,34.94900857,136.6,asia,JPN,4.7,9.1,1.2,63,6.5,0,3,Sunny,SW
09-01-2024,Tropical Cyclone Asna,22.14900857,61.8,asia,OMN,Null,Null,Null,Null,Null,Null,Null,Null,SW
09-01-2024,Extremely Heavy Rain at Hyderabad,19.5457045,78.60867675,asia,IND,23.2,28.1,20.3,47,14.4,0,7,Sunny,ET
09-01-2024,Heavy Rain at Dehradun,29.300239,79.42461366,asia,IND,11.7,19,7.2,39,11.2,0,5,Sunny,SW
09-01-2024,Very Heavy Rain at Nagpur,20.761529,77.19197062,asia,IND,25.6,31.7,20.7,39,17.3,0,8,Sunny,SW
09-01-2024,Extremely Heavy Rain at Nagpur,20.2871285,77.23726299,asia,IND,23.6,29.4,19.2,41,18.4,0,7,Sunny,ET
09-01-2024,"M 5.2 - Nicobar Islands, India region",8.23140857,91.7074,asia,IND,28,28.2,27.8,78,26.6,2.12,6,Patchy rain possible,EQ
09-01-2024,"M 4.0 - 227 km SE of Preobrazheniye, Russia",41.32870857,135.5757,asia,RUS,Null,Null,Null,Null,Null,Null,Null,Null,EQ
09-01-2024,"M 4.5 - 9 km ENE of Oshino, Japan",35.54810857,138.95,asia,JPN,-1.2,6.4,-5.7,60,9,0.13,2,Mist,EQ
09-01-2024,Moderate Rain at Hyderabad,17.5667105,79.59473933,asia,IND,23.7,27.5,20.4,60,16.2,0.08,6,Overcast,SW
31-08-2024,"M 4.3 - 71 km S of Koshima, Japan",29.63720857,130.5883,asia,JPN,28.2,29.2,27.5,79,29.2,0.66,6,Patchy rain possible,EQ
31-08-2024,"M 4.1 - 49 km W of Ulagan, Russia",50.68530857,87.2653,asia,RUS,10.9,19.5,1.1,55,11.2,0,5,Partly cloudy,EQ
31-08-2024,"M 4.6 - 9 km SW of Ōkuchi-shinohara, Japan",32.05280857,130.5529,asia,JPN,24.2,28.9,21,90,14.4,2.02,6,Fog,EQ
31-08-2024,Moderate Thunderstorms at Nagpur,20.0969245,79.50424375,asia,IND,26.5,30.7,23.4,88,15.1,31.18,7,Light rain shower,SW
31-08-2024,Low Cloud to Ground Lightning at Raipur,22.164002,82.13761277,asia,IND,29,34.4,25,73,11.9,2.01,7,Patchy rain possible,Misc
31-08-2024,Low Cloud to Ground Lightning at Raipur,21.6787035,81.44511706,asia,IND,28.8,33.6,24.9,75,15.1,2.75,7,Patchy light drizzle,Misc
31-08-2024,"M 4.1 - 34 km SSW of Gongdanglegi Kulon, Indonesia",-8.41789143,112.533,asia,IDN,21.5,31.1,15.2,75,13.7,0.01,9,Partly cloudy,EQ
